year,class,drive,transmission,engine_cylinders,engine_displacement,fuel_type_1,city_mpg_ft1,highway_mpg_ft1,highway_electricity_consumption,combined_mpg_ft1,combined_electricity_consumption,annual_fuel_cost_ft1,annual_consumption_in_barrels_ft1,tailpipe_co2_in_grams_mile_ft1,gears
2017,Sport Utility Vehicle,4,Auto,8.0,6.2,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,533.0,8
2017,Small Sport Utility Vehicle,2,Auto,6.0,3.6,Regular Gasoline,19,27,0.0,22,0.0,1600,14.98227273,395.0,8
2017,Small Sport Utility Vehicle,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,26,0.0,21,0.0,1650,15.69571429,419.0,8
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,18,28,0.0,22,0.0,1600,14.98227273,412.0,6
2017,Large Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,439.0,6
2017,Large Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,16,23,0.0,18,0.0,1950,18.31166667,486.0,6
2017,Special Purpose Vehicle,2,Auto,6.0,3.6,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,525.0,6
2017,Special Purpose Vehicle,2,Auto,6.0,3.6,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,525.0,6
2017,Subcompact Cars,2,Auto,8.0,6.2,Premium Gasoline,12,20,0.0,15,0.0,2800,21.974,591.0,10
2017,Subcompact Cars,2,Auto,6.0,3.6,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,398.0,8
2017,Subcompact Cars,2,Auto,4.0,2.0,Premium Gasoline,22,31,0.0,25,0.0,1700,13.1844,357.0,8
2017,Subcompact Cars,2,Auto,8.0,6.2,Premium Gasoline,17,27,0.0,20,0.0,2100,16.4805,442.0,8
2017,Subcompact Cars,2,Manual,8.0,6.2,Premium Gasoline,16,25,0.0,19,0.0,2250,17.34789474,457.0,6
2017,Subcompact Cars,2,Manual,4.0,2.0,Premium Gasoline,20,30,0.0,23,0.0,1850,14.33086957,380.0,6
2017,Subcompact Cars,2,Manual,6.0,3.6,Regular Gasoline,16,28,0.0,20,0.0,1750,16.4805,442.0,6
2017,Subcompact Cars,2,Manual,8.0,6.2,Premium Gasoline,14,20,0.0,16,0.0,2650,20.600625,560.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.0,Regular Gasoline,24,26,0.0,25,0.0,1400,13.1844,354.0,
2017,Small Pickup Trucks,2,Auto,4.0,2.5,Regular Gasoline,20,26,0.0,22,0.0,1600,14.98227273,405.0,6
2017,Small Pickup Trucks,2,Auto,4.0,2.8,Diesel,22,30,0.0,25,0.0,1550,15.2874,411.0,6
2017,Small Pickup Trucks,2,Auto,6.0,3.6,Regular Gasoline,18,25,0.0,20,0.0,1750,16.4805,440.0,8
2017,Small Pickup Trucks,2,Manual,4.0,2.5,Regular Gasoline,19,26,0.0,22,0.0,1600,14.98227273,408.0,6
2017,Small Pickup Trucks,4,Auto,4.0,2.5,Regular Gasoline,19,24,0.0,21,0.0,1650,15.69571429,423.0,6
2017,Small Pickup Trucks,4,Auto,4.0,2.8,Diesel,20,28,0.0,23,0.0,1700,16.61673913,449.0,6
2017,Small Pickup Trucks,4,Auto,6.0,3.6,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,461.0,8
2017,Special Purpose Vehicle,2,Auto,6.0,3.6,Regular Gasoline,15,17,0.0,16,0.0,2200,20.600625,547.0,8
2017,Two Seaters,2,Auto,8.0,6.2,Premium Gasoline,15,26,0.0,19,0.0,2250,17.34789474,477.0,8
2017,Two Seaters,2,Auto,8.0,6.2,Premium Gasoline,13,23,0.0,16,0.0,2650,20.600625,540.0,8
2017,Two Seaters,2,Manual,8.0,6.2,Premium Gasoline,16,25,0.0,19,0.0,2250,17.34789474,465.0,7
2017,Two Seaters,2,Manual,8.0,6.2,Premium Gasoline,15,22,0.0,18,0.0,2350,18.31166667,503.0,7
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,2.4,Regular Gasoline,20,28,0.0,23,0.0,1500,14.33086957,381.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,6.0,3.6,Regular Gasoline,16,23,0.0,18,0.0,1950,18.31166667,489.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,2.4,Regular Gasoline,20,28,0.0,23,0.0,1500,14.33086957,381.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.4,Regular Gasoline,21,31,0.0,25,0.0,1400,13.1844,355.0,6
2017,Small Sport Utility Vehicle,2,Auto,6.0,3.6,Regular Gasoline,17,24,0.0,20,0.0,1750,16.4805,444.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.4,Regular Gasoline,21,31,0.0,25,0.0,1400,13.1844,355.0,6
2017,Large Cars,2,Auto,4.0,2.5,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,360.0,6
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,18,28,0.0,22,0.0,1600,14.98227273,408.0,6
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,401.0,6
2017,Midsize Cars,2,Auto,4.0,2.0,Premium Gasoline,22,33,0.0,26,0.0,1650,12.67730769,342.0,9
2017,Pickup Trucks,2,Auto,8.0,5.3,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,447.0,8
2017,Pickup Trucks,4,Auto,8.0,5.3,Regular Gasoline,16,21,0.0,18,0.0,1950,18.31166667,488.0,8
2017,Pickup Trucks,2,Auto,8.0,5.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,479.0,6
2017,Pickup Trucks,2,Auto,6.0,4.3,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,448.0,6
2017,Pickup Trucks,2,Auto,8.0,5.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,475.0,6
2017,Pickup Trucks,2,Auto,8.0,6.2,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,522.0,8
2017,Pickup Trucks,2,Auto,8.0,5.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,497.0,8
2017,Special Purpose Vehicle,2,Auto,8.0,5.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,523.0,6
2017,Pickup Trucks,4,Auto,8.0,5.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,495.0,6
2017,Pickup Trucks,4,Auto,8.0,5.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,491.0,6
2017,Pickup Trucks,4,Auto,6.0,4.3,Regular Gasoline,17,22,0.0,19,0.0,1850,17.34789474,473.0,6
2017,Pickup Trucks,4,Auto,8.0,6.2,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,531.0,8
2017,Pickup Trucks,4,Auto,8.0,5.3,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,533.0,8
2017,Special Purpose Vehicle,4,Auto,8.0,5.3,Regular Gasoline,15,19,0.0,17,0.0,2050,19.38882353,523.0,6
2017,Compact Cars,2,Auto,4.0,1.8,Regular Gasoline,24,34,0.0,28,0.0,1250,11.77178571,317.0,6
2017,Compact Cars,2,Manual,4.0,1.8,Regular Gasoline,25,33,0.0,28,0.0,1250,11.77178571,312.0,5
2017,Small Station Wagons,2,Auto,4.0,1.8,Regular Gasoline,24,34,0.0,28,0.0,1250,11.77178571,317.0,6
2017,Small Station Wagons,2,Manual,4.0,1.8,Regular Gasoline,25,33,0.0,28,0.0,1250,11.77178571,312.0,5
2017,Large Cars,2,Auto,8.0,6.2,Premium Gasoline,14,22,0.0,16,0.0,2650,20.600625,544.0,6
2017,Large Cars,2,Manual,8.0,6.2,Premium Gasoline,14,22,0.0,17,0.0,2500,19.38882353,520.0,6
2017,Sport Utility Vehicle,2,Auto,8.0,5.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,477.0,6
2017,Sport Utility Vehicle,2,Auto,8.0,5.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,477.0,6
2017,Sport Utility Vehicle,4,Auto,8.0,5.3,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,502.0,6
2017,Sport Utility Vehicle,4,Auto,8.0,5.3,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,502.0,6
2017,Sport Utility Vehicle,2,Auto,8.0,5.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,477.0,6
2017,Sport Utility Vehicle,2,Auto,8.0,5.3,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,477.0,6
2017,Sport Utility Vehicle,4,Auto,8.0,5.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,497.0,6
2017,Sport Utility Vehicle,4,Auto,8.0,5.3,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,497.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,6.0,3.6,Regular Gasoline,15,22,0.0,17,0.0,2050,19.38882353,518.0,6
2017,Sport Utility Vehicle,2,Auto,6.0,3.6,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,507.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,1.4,Regular Gasoline,25,33,0.0,28,0.0,1250,11.77178571,313.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,1.4,Regular Gasoline,24,30,0.0,27,0.0,1300,12.20777778,334.0,6
2017,Midsize Cars,2,Auto,4.0,2.4,Regular Gasoline,23,36,0.0,27,0.0,1300,12.20777778,323.0,9
2017,Midsize Cars,2,Auto,4.0,2.4,Regular Gasoline,23,36,0.0,27,0.0,1300,12.20777778,323.0,9
2017,Midsize Cars,2,Auto,6.0,3.6,Regular Gasoline,19,31,0.0,23,0.0,1500,14.33086957,388.0,9
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,19,30,0.0,23,0.0,1500,14.33086957,389.0,8
2017,Large Cars,2,Auto,8.0,5.7,Midgrade Gasoline,16,25,0.0,19,0.0,2050,17.34789474,466.0,8
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,19,30,0.0,23,0.0,1500,14.33086957,389.0,8
2017,Midsize Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,28,0.0,22,0.0,1600,14.98227273,405.0,9
2017,Large Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,415.0,8
2017,Large Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,415.0,8
2017,"Vans, Passenger Type",2,Auto,6.0,3.6,Regular Gasoline,18,28,0.0,22,0.0,1600,14.98227273,416.0,9
2017,"Vans, Passenger Type",2,Auto,6.0,3.6,Regular Gasoline,19,28,0.0,22,0.0,1600,14.98227273,401.0,9
2017,Midsize Cars,2,Auto,6.0,3.6,Regular Gasoline,19,30,0.0,23,0.0,1500,14.33086957,389.0,8
2017,Midsize Cars,2,Auto,8.0,5.7,Midgrade Gasoline,16,25,0.0,19,0.0,2050,17.34789474,466.0,8
2017,Midsize Cars,2,Auto,8.0,6.4,Premium Gasoline,15,25,0.0,18,0.0,2350,18.31166667,486.0,8
2017,Midsize Cars,2,Manual,8.0,5.7,Premium Gasoline,15,23,0.0,18,0.0,2350,18.31166667,494.0,6
2017,Midsize Cars,2,Manual,8.0,6.4,Premium Gasoline,14,23,0.0,17,0.0,2500,19.38882353,523.0,6
2017,Midsize Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,415.0,8
2017,Midsize Cars,2,Auto,8.0,6.2,Premium Gasoline,13,22,0.0,16,0.0,2650,20.600625,546.0,8
2017,Midsize Cars,2,Auto,8.0,6.4,Premium Gasoline,15,25,0.0,18,0.0,2350,18.31166667,486.0,8
2017,Midsize Cars,2,Manual,8.0,6.2,Premium Gasoline,13,21,0.0,16,0.0,2650,20.600625,567.0,6
2017,Midsize Cars,2,Manual,8.0,6.4,Premium Gasoline,14,23,0.0,17,0.0,2500,19.38882353,523.0,6
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,19,30,0.0,23,0.0,1500,14.33086957,389.0,8
2017,Large Cars,2,Auto,8.0,5.7,Midgrade Gasoline,16,25,0.0,19,0.0,2050,17.34789474,466.0,8
2017,Large Cars,2,Auto,8.0,6.4,Premium Gasoline,15,25,0.0,18,0.0,2350,18.31166667,486.0,8
2017,Large Cars,2,Auto,6.0,3.6,Regular Gasoline,19,30,0.0,23,0.0,1500,14.33086957,389.0,8
2017,Large Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,415.0,8
2017,Large Cars,All Wheel,Auto,6.0,3.6,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,415.0,8
2017,Large Cars,2,Auto,8.0,6.2,Premium Gasoline,13,22,0.0,16,0.0,2650,20.600625,546.0,8
2017,Large Cars,2,Auto,8.0,6.4,Premium Gasoline,15,25,0.0,18,0.0,2350,18.31166667,486.0,8
2017,Sport Utility Vehicle,4,Auto,6.0,3.6,Regular Gasoline,18,25,0.0,21,0.0,1650,15.69571429,427.0,8
2017,Sport Utility Vehicle,All Wheel,Auto,8.0,5.7,Midgrade Gasoline,14,22,0.0,17,0.0,2300,19.38882353,523.0,8
2017,Sport Utility Vehicle,2,Auto,8.0,5.7,Midgrade Gasoline,14,22,0.0,17,0.0,2300,19.38882353,525.0,8
2017,Sport Utility Vehicle,2,Auto,6.0,3.6,Regular Gasoline,19,26,0.0,21,0.0,1650,15.69571429,414.0,8
2017,"Vans, Passenger Type",2,Auto,6.0,3.6,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,445.0,6
2017,"Vans, Passenger Type",2,Auto,6.0,3.6,Regular Gasoline,17,25,0.0,20,0.0,1750,16.4805,445.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.4,Regular Gasoline,19,25,0.0,21,0.0,1650,15.69571429,420.0,4
2017,Small Sport Utility Vehicle,2,Auto,6.0,3.6,Regular Gasoline,17,25,0.0,19,0.0,1850,17.34789474,456.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,6.0,3.6,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,470.0,6
2017,Two Seaters,2,Auto,8.0,3.9,Premium Gasoline,15,22,0.0,18,0.0,2350,18.31166667,501.0,
2017,Two Seaters,2,Auto,8.0,3.9,Premium Gasoline,16,22,0.0,18,0.0,2350,18.31166667,495.0,
2017,Two Seaters,2,Auto,8.0,3.9,Premium Gasoline,15,22,0.0,18,0.0,2350,18.31166667,501.0,
2017,Two Seaters,2,Auto,8.0,3.9,Premium Gasoline,16,22,0.0,18,0.0,2350,18.31166667,495.0,
2017,Minicompact Cars,2,Auto,8.0,3.9,Premium Gasoline,16,23,0.0,18,0.0,2350,18.31166667,487.0,
2017,Minicompact Cars,2,Auto,8.0,3.9,Premium Gasoline,16,23,0.0,19,0.0,2250,17.34789474,478.0,
2017,Minicompact Cars,2,Auto,4.0,1.4,Premium Gasoline,27,33,0.0,29,0.0,1450,11.36586207,300.0,6
2017,Minicompact Cars,2,Auto,4.0,1.4,Premium Gasoline,24,32,0.0,27,0.0,1550,12.20777778,326.0,6
2017,Two Seaters,2,Auto,4.0,1.4,Premium Gasoline,25,36,0.0,29,0.0,1450,11.36586207,302.0,6
2017,Minicompact Cars,2,Auto,4.0,1.4,Premium Gasoline,24,32,0.0,27,0.0,1550,12.20777778,326.0,6
2017,Small Station Wagons,2,Auto,4.0,1.4,Premium Gasoline,22,30,0.0,25,0.0,1700,13.1844,356.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.4,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,353.0,9
2017,Small Sport Utility Vehicle,2,Manual,4.0,1.4,Premium Gasoline,25,33,0.0,28,0.0,1500,11.77178571,317.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,2.4,Regular Gasoline,21,29,0.0,24,0.0,1450,13.73375,364.0,9
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,2.0,Regular Gasoline,20,27,0.0,23,0.0,1500,14.33086957,393.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,6.0,3.5,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,457.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,6.0,2.7,Regular Gasoline,17,24,0.0,20,0.0,1750,16.4805,454.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.0,Regular Gasoline,20,29,0.0,24,0.0,1450,13.73375,370.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.0,Regular Gasoline,21,29,0.0,24,0.0,1450,13.73375,370.0,6
2017,Small Sport Utility Vehicle,2,Auto,6.0,3.5,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,435.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,2.0,Regular Gasoline,20,27,0.0,23,0.0,1500,14.33086957,386.0,6
2017,Small Sport Utility Vehicle,All Wheel,Auto,4.0,1.5,Regular Gasoline,22,28,0.0,24,0.0,1450,13.73375,370.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.5,Regular Gasoline,21,29,0.0,24,0.0,1450,13.73375,369.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,1.5,Regular Gasoline,23,30,0.0,26,0.0,1350,12.67730769,342.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.0,Regular Gasoline,22,29,0.0,25,0.0,1400,13.1844,357.0,6
2017,Small Sport Utility Vehicle,2,Auto,4.0,2.5,Regular Gasoline,21,29,0.0,24,0.0,1450,13.73375,369.0,6
2017,Sport Utility Vehicle,2,Auto,6.0,3.5,Regular Gasoline,15,21,0.0,18,0.0,1950,18.31166667,507.0,6
2017,Sport Utility Vehicle,4,Auto,6.0,3.5,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,537.0,6
2017,Sport Utility Vehicle,2,Auto,6.0,3.5,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,535.0,6
2017,Sport Utility Vehicle,4,Auto,6.0,3.5,Regular Gasoline,15,19,0.0,16,0.0,2200,20.600625,543.0,6
2017,Sport Utility Vehicle,2,Auto,6.0,3.5,Regular Gasoline,17,24,0.0,20,0.0,1750,16.4805,452.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,4.0,2.3,Regular Gasoline,18,25,0.0,21,0.0,1650,15.69571429,430.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,6.0,3.5,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,475.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,6.0,3.5,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,494.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,6.0,3.5,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,475.0,6
2017,Sport Utility Vehicle,2,Auto,4.0,2.3,Regular Gasoline,19,27,0.0,22,0.0,1600,14.98227273,408.0,6
2017,Sport Utility Vehicle,2,Auto,6.0,3.5,Regular Gasoline,17,24,0.0,20,0.0,1750,16.4805,452.0,6
2017,Pickup Trucks,2,Auto,6.0,2.7,Regular Gasoline,18,24,0.0,21,0.0,1650,15.69571429,423.0,6
2017,Pickup Trucks,4,Auto,6.0,2.7,Regular Gasoline,18,22,0.0,19,0.0,1850,17.34789474,467.0,6
2017,Pickup Trucks,2,Auto,6.0,3.5,Regular Gasoline,18,23,0.0,20,0.0,1750,16.4805,444.0,10
2017,Pickup Trucks,2,Auto,6.0,2.7,Regular Gasoline,19,24,0.0,21,0.0,1650,15.69571429,423.0,6
2017,Pickup Trucks,2,Auto,6.0,3.5,Regular Gasoline,17,22,0.0,19,0.0,1850,17.34789474,466.0,10
2017,Pickup Trucks,4,Auto,6.0,3.5,Regular Gasoline,17,21,0.0,19,0.0,1850,17.34789474,466.0,10
2017,Pickup Trucks,4,Auto,6.0,3.5,Regular Gasoline,17,22,0.0,19,0.0,1850,17.34789474,467.0,10
2017,Pickup Trucks,4,Auto,6.0,2.7,Regular Gasoline,17,21,0.0,19,0.0,1850,17.34789474,467.0,6
2017,Pickup Trucks,4,Auto,8.0,5.0,Regular Gasoline,15,20,0.0,17,0.0,2050,19.38882353,521.0,6
2017,Pickup Trucks,2,Auto,8.0,5.0,Regular Gasoline,14,20,0.0,16,0.0,2200,20.600625,555.0,6
2017,Pickup Trucks,4,Auto,8.0,5.0,Regular Gasoline,14,19,0.0,16,0.0,2200,20.600625,555.0,6
2017,Pickup Trucks,2,Auto,6.0,3.5,Regular Gasoline,18,25,0.0,21,0.0,1650,15.69571429,426.0,10
2017,Pickup Trucks,2,Auto,6.0,2.7,Regular Gasoline,19,26,0.0,22,0.0,1600,14.98227273,411.0,6
2017,Pickup Trucks,2,Auto,8.0,5.0,Regular Gasoline,15,22,0.0,18,0.0,1950,18.31166667,501.0,6
2017,Pickup Trucks,2,Auto,6.0,3.5,Regular Gasoline,18,24,0.0,20,0.0,1750,16.4805,437.0,6
2017,Pickup Trucks,4,Auto,6.0,3.5,Regular Gasoline,17,23,0.0,20,0.0,1750,16.4805,453.0,10
2017,Pickup Trucks,4,Auto,6.0,2.7,Regular Gasoline,18,23,0.0,20,0.0,1750,16.4805,452.0,6
2017,Pickup Trucks,4,Auto,8.0,5.0,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,520.0,6
2017,Pickup Trucks,4,Auto,6.0,3.5,Regular Gasoline,17,23,0.0,19,0.0,1850,17.34789474,465.0,6
2017,Pickup Trucks,4,Auto,6.0,3.5,Regular Gasoline,15,18,0.0,16,0.0,2200,20.600625,546.0,10
2017,Compact Cars,2,Manual,4.0,1.6,Regular Gasoline,26,33,0.0,29,0.0,1200,11.36586207,308.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,6.0,3.5,Regular Gasoline,16,22,0.0,18,0.0,1950,18.31166667,491.0,6
2017,Sport Utility Vehicle,All Wheel,Auto,6.0,3.5,Regular Gasoline,15,21,0.0,17,0.0,2050,19.38882353,523.0,6
2017,Sport Utility Vehicle,2,Auto,6.0,3.5,Regular Gasoline,16,23,0.0,19,0.0,1850,17.34789474,468.0,6
2017,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,26,36,0.0,29,0.0,1200,11.36586207,303.0,
2017,Compact Cars,2,Manual,4.0,2.0,Regular Gasoline,25,34,0.0,28,0.0,1250,11.77178571,314.0,5
2017,Compact Cars,2,Auto,4.0,2.0,Regular Gasoline,26,36,0.0,29,0.0,1200,11.36586207,303.0,
2017,Compact Cars,2,Manual,4.0,2.0,Regular Gasoline,25,34,0.0,28,0.0,1250,11.77178571,314.0,5
2017,Midsize Cars,All Wheel,Manual,4.0,2.3,Premium Gasoline,19,25,0.0,22,0.0,1900,14.98227273,412.0,6
2017,Midsize Cars,2,Manual,4.0,2.0,Regular Gasoline,22,30,0.0,25,0.0,1400,13.1844,356.0,6
2017,Midsize Cars,All Wheel,Auto,4.0,2.0,Regular Gasoline,20,29,0.0,23,0.0,1500,14.33086957,386.0,6
2017,Midsize Cars,All Wheel,Auto,6.0,2.7,Regular Gasoline,17,26,0.0,20,0.0,1750,16.4805,444.0,6
2017,Midsize Cars,2,Auto,4.0,1.5,Regular Gasoline,23,34,0.0,27,0.0,1300,12.20777778,328.0,6
2017,Midsize Cars,2,Auto,4.0,2.0,Regular Gasoline,21,31,0.0,25,0.0,1400,13.1844,362.0,6
2017,Midsize Cars,2,Auto,4.0,2.5,Regular Gasoline,21,32,0.0,25,0.0,1400,13.1844,361.0,6
2017,Two Seaters,2,Auto,6.0,3.5,Premium Gasoline,11,18,0.0,14,0.0,3000,23.54357143,654.0,
2017,Subcompact Cars,2,Auto,4.0,2.3,Regular Gasoline,21,30,0.0,24,0.0,1450,13.73375,370.0,6
2017,Subcompact Cars,2,Auto,6.0,3.7,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,423.0,6
2017,Subcompact Cars,2,Auto,8.0,5.0,Regular Gasoline,15,24,0.0,18,0.0,1950,18.31166667,493.0,6
2017,Subcompact Cars,2,Manual,4.0,2.3,Regular Gasoline,21,30,0.0,24,0.0,1450,13.73375,370.0,6
2017,Subcompact Cars,2,Manual,6.0,3.7,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,428.0,6
2017,Subcompact Cars,2,Manual,8.0,5.0,Regular Gasoline,15,25,0.0,18,0.0,1950,18.31166667,494.0,6
2017,Subcompact Cars,2,Auto,4.0,2.3,Regular Gasoline,20,28,0.0,23,0.0,1500,14.33086957,386.0,6
2017,Subcompact Cars,2,Auto,8.0,5.0,Regular Gasoline,15,23,0.0,18,0.0,1950,18.31166667,492.0,6
2017,Subcompact Cars,2,Manual,4.0,2.3,Regular Gasoline,21,27,0.0,23,0.0,1500,14.33086957,386.0,6
2017,Subcompact Cars,2,Manual,8.0,5.0,Regular Gasoline,14,23,0.0,17,0.0,2050,19.38882353,523.0,6
2017,Subcompact Cars,2,Auto,4.0,2.3,Regular Gasoline,20,28,0.0,23,0.0,1500,14.33086957,386.0,6
2017,Subcompact Cars,2,Manual,4.0,2.3,Regular Gasoline,21,28,0.0,24,0.0,1450,13.73375,370.0,6
2017,Subcompact Cars,2,Manual,8.0,5.0,Regular Gasoline,14,23,0.0,17,0.0,2050,19.38882353,523.0,6
2017,Subcompact Cars,2,Manual,8.0,5.2,Premium Gasoline,14,21,0.0,16,0.0,2650,20.600625,549.0,6
2017,Large Cars,All Wheel,Auto,6.0,3.5,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,467.0,6
2017,Large Cars,All Wheel,Auto,6.0,3.5,Regular Gasoline,16,24,0.0,19,0.0,1850,17.34789474,468.0,6
2017,Large Cars,All Wheel,Auto,6.0,3.5,Regular Gasoline,17,24,0.0,19,0.0,1850,17.34789474,467.0,6
2017,Large Cars,2,Auto,4.0,2.0,Regular Gasoline,20,29,0.0,23,0.0,1500,14.33086957,386.0,6
2017,Large Cars,2,Auto,6.0,3.5,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,423.0,6
2017,Large Cars,2,Auto,6.0,3.5,Regular Gasoline,18,27,0.0,21,0.0,1650,15.69571429,423.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,20,27,0.0,23,0.0,1500,14.33086957,392.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,20,27,0.0,23,0.0,1500,14.33086957,392.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,19,27,0.0,22,0.0,1600,14.98227273,401.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,19,27,0.0,22,0.0,1600,14.98227273,407.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,19,27,0.0,22,0.0,1600,14.98227273,407.0,6
2017,Special Purpose Vehicle,2,Auto,4.0,2.5,Regular Gasoline,19,27,0.0,22,0.0,1600,14.98227273,407.0,6
2017,"Vans, Passenger Type",2,Auto,6.0,3.5,Regular Gasoline,15,19,0.0,16,0.0,2200,20.600625,552.0,6
2017,"Vans, Passenger Type",2,Auto,6.0,3.7,Regular Gasoline,14,18,0.0,16,0.0,2200,20.600625,570.0,6
2017,Large Cars,All Wheel,Auto,6.0,3.8,Regular Gasoline,16,25,0.0,19,0.0,1850,17.34789474,459.0,8
2017,Large Cars,2,Auto,6.0,3.8,Regular Gasoline,18,28,0.0,22,0.0,1600,14.98227273,411.0,8
